0,50147,49853,50195,49805,50195,49805,50088,49912,50218,49782,50366,49634,50372,49628,50235,49765,50016,49984,50060,49940,49878,50122,50092,49908,50130,49870,50172,49828,50070,49930,50011,49989,49920,50080,50010,49990,49897,50103,49979,50021,49937,50063,49803,50197,50109,49891,50017,49983,49961,50039,49833,50167,49995,50005,49924,50076,49840,50160,49756,50244,49795,50205,49999,50001,49944,50056,50375,49625,50041,49959,49473,50527,50058,49942,50646,49354,50207,49793,50340,49660,49927,50073,49953,50047,49904,50096,49604,50396,50000,50000,50618,49382,50442,49558,49796,50204,50014,49986,50252,49748,50000,50000,49681,50319,49829,50171,50049,49951,49801,50199,49922,50078,50101,49899,50284,49716,49725,50275,50075,49925,50197,49803,49690,50310,50174,49826,50079,49921,49981,50019,50004,49996,49847,50153,49896,50104,50256,49744,50011,49989,50174,49826,50245,49755,49825,50175,50259,49741,49671,50329,50057,49943,50285,49715,50177,49823,49774,50226,49803,50197,50066,49934,50071,49929,49445,50555,50135,49865,49908,50092,50310,49690,49699,50301,50127,49873,49852,50148,49801,50199,50432,49568,49948,50052,50094,49906,49839,50161,49649,50351,49439,50561,49791,50209,50049,49951,50130,49870,49863,50137,49629,50371,49927,50073,50110,49890,49776,50224,50206,49794,49905,50095,49632,50368,49814,50186,50088,49912,50266,49734,49925,50075,49642,50358,49867,50133,50076,49924,50228,49772,50360,49640,50096,49904,50056,49944,50079,49921,49926,50074,49620,50380,50230,49770,50103,49897,50108,49892,50128,49872,50152,49848,50303,49697,49991,50009,49916,50084,50031,49969,50391,49609,49989,50011,50168,49832,49858,50142,50033,49967,49575,50425,49767,50233,50149,49851,49811,50189,50128,49872,50403,49597,50108,49892,49816,50184,50194,49806,49806,50194,50436,49564,49805,50195,49770,50230,50130,49870,44973,45273,4981,4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,49011,50986,48536,51463,48966,51030,48986,51013,48905,51094,48755,51241,48898,51093,49555,50433,48879,51110,48935,51044,48632,51342,48907,51066,49113,50847,50013,49959,49538,50449,49035,50946,48697,51279,48467,51495,48530,51425,48787,51155,48315,51605,48791,51145,48903,51021,49227,50700,49347,50551,49719,50168,49709,50169,49534,50363,49290,50554,49300,50504,48829,50995,49606,50178,49975,49802,49503,50301,49411,50363,49430,50369,49465,50332,50052,49732,49724,50042,49539,50228,49819,49885,50531,49193,50594,49191,50619,49195,50741,49097,50317,49496,50071,49693,50590,49132,50119,49539,50175,49410,50254,49387,50359,49240,50163,49420,50174,49446,50252,49276,50058,49500,49455,50114,49528,50012,50090,49460,50066,49476,50397,49171,50310,49225,50302,49212,50731,48693,50416,49013,51113,48330,51824,47650,51747,47717,51190,48229,50710,48738,50710,48714,50064,49354,49806,49545,50010,49308,50941,48421,50207,49069,49774,49415,49771,49390,49495,49581,49368,49667,49504,49382,50360,48429,50666,47968,50114,48572,50239,48291,49817,48803,49550,48814,49292,48953,49281,48915,49061,49046,49320,48643,48752,49186,48962,48734,48561,48984,48196,49428,48646,48981,47648,49804,47640,49595,47842,49247,47992,48865,47813,48925,47256,49297,47057,49396,47690,48431,47229,48557,47003,48716,47019,48344,46944,48300,47368,47555,47619,47299,47628,46813,46943,47011,46891,46946,46173,47247,45771,47273,45155,47236,45055,46954,45399,46106,44709,46450,44289,46551,43942,46558,43732,46502,44029,45584,43586,45516,43652,45281,42910,45510,42453,45419,42190,45032,41312,45607,40550,45347,40497,44637,39629,44745,39094,44151,38853,43879,38326,43250,37942,42680,38006,41686,38499,40249,37481,40382,36973,39548,35862,39762,35037,39310,34035,39244,33748,38651,33382,37166,32592,36808,31673,36136,31422,34667,30346,34571,28833,34388,28203,32992,27215,31826,26594,30954,25282,30113,24297,28877,23105,27531,22058,25764,21322,23912,19609,23017,18443,21367,17450,20296,16269,18521,15260,17458,13505,16001,12322,14071,11294,12736,9906,12068,8831,10745,7422,9380,6371,7997,5180,6807,4461,5476,3474,5157,2841,3862,2343,2961,1854,2261,1477,1884,1139,1660,793,1139,462,772,221,527,318,400,201,177,161,113,95,96,62,55,33,26,6,14,1,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,47876,52052,47645,52288,47750,52193,47263,52680,47548,52409,47010,52948,46836,53121,45815,54143,46074,53892,46084,53894,46180,53800,45944,54041,45950,54036,46114,53867,46414,53571,45613,54357,45336,54621,45084,54877,45072,54885,45602,54362,45601,54359,45248,54711,45327,54579,45610,54271,45643,54203,45951,53898,46647,53194,47504,52347,46981,52851,47381,52479,46975,52887,46891,52964,46747,53127,46540,53315,46434,53428,45976,53872,46209,53608,45418,54384,44929,54865,45271,54493,45641,54112,46052,53688,46620,53094,47055,52698,47187,52570,46685,53092,47007,52698,47558,52120,47428,52253,47283,52363,46869,52754,46774,52831,47339,52190,46453,53043,47113,52310,46961,52439,46272,53118,45580,53765,45820,53530,46628,52709,46743,52592,46480,52843,46434,52925,47453,51842,47517,51742,46742,52491,46801,52389,46549,52530,46603,52443,47133,51840,47464,51501,47260,51680,47198,51681,46640,52307,46887,52021,46077,52757,46987,51759,47665,51061,48063,50612,48037,50626,47977,50517,48115,50499,48578,49975,48890,49693,48264,50160,48642,49771,48879,49465,49205,49003,49188,48800,49413,48523,47999,49703,47945,49705,47506,49868,47114,50264,46953,50255,46974,50291,46902,50243,47034,49984,46835,49910,46951,49733,47213,49360,47569,48598,47111,48917,46905,48727,46934,48416,47082,48179,47289,47840,47137,48016,46370,48423,46216,48543,46717,47554,46608,47158,46371,46997,46729,46663,46474,46742,46926,45931,46263,45983,46131,45813,46522,44952,46630,44411,46231,44403,46445,43873,45998,43947,45239,43936,44767,43268,44325,43133,44201,42614,44531,41241,44188,40854,43675,40784,43563,40143,43212,39996,43302,39133,43126,38749,42063,38821,41164,38768,40705,38264,40605,37421,40312,36398,40183,35560,39733,34358,39558,33769,38830,32751,38178,32447,38123,30832,37293,30170,36515,29724,35037,29315,34040,28877,32900,27620,32453,26983,31658,25824,31131,24426,29823,24284,28459,23537,27511,22515,27015,21245,26134,20744,25281,19572,23686,18386,22291,17433,20986,16001,20250,14131,19056,12989,17206,11963,15621,10944,14437,9703,13001,8705,10790,7608,9282,6407,8498,5672,7290,5212,5840,4046,4574,3433,3598,2887,3059,2113,2531,1453,1899,1135,1264,1096,1216,790,844,683,657,483,477,391,331,304,312,161,225,230,153,145,129,118,118,23,42,2,17,2,30,1,11,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,49904,50096,49382,50618,49945,50055,49814,50186,49447,50553,49577,50423,49492,50508,49744,50252,50241,49752,50122,49877,49785,50208,50015,49976,49546,50451,49956,50044,49872,50121,50121,49870,50307,49681,50718,49272,50901,49081,50904,49071,50515,49459,50637,49342,50998,48956,50903,49021,50254,49673,49838,50090,50330,49600,50317,49583,51051,48798,51711,48123,51413,48469,51359,48534,51027,48861,51054,48824,51843,48047,51745,48122,50911,48951,50053,49799,50108,49683,49883,49894,49960,49805,51049,48720,50508,49302,51446,48339,51983,47761,52206,47568,52254,47511,52514,47215,52049,47649,51638,48081,51630,48092,52013,47737,52214,47497,52548,47130,52998,46691,53476,46156,52945,46642,53377,46255,52948,46679,53242,46355,52679,46833,52450,47120,51983,47570,51596,47941,51454,47988,51896,47550,52407,47046,52104,47288,52212,47146,52594,46756,52243,47105,52410,46919,52598,46713,52710,46566,52571,46731,52594,46663,53062,46141,53220,45872,52855,46192,53294,45746,53199,45776,53259,45738,53710,45170,53841,45061,53984,44769,53918,44684,53760,44743,53345,45018,52848,45258,52942,45084,53049,44916,52528,45332,53677,44210,52678,45059,53109,44587,53118,44399,53297,44171,53235,44149,53457,43620,53085,43829,52740,44110,52708,44064,52543,44015,52286,44144,52466,43802,52562,43185,52416,43168,51867,43426,52051,43144,51598,43149,52516,42191,52052,42125,52334,41694,52260,41591,51013,42294,50431,42519,50495,42415,50708,41919,50135,41881,49951,41442,48941,41902,49059,41636,48626,41525,48135,41270,48254,40477,47922,39935,47912,39120,47714,38883,47197,38701,47474,38139,47258,37635,47169,37069,47519,36243,47115,35594,46862,35204,45699,35066,44618,35276,44216,34437,42932,34272,42691,33872,41684,33596,40633,33351,39400,33201,38977,31883,38150,31085,37221,30558,36477,29616,34753,29392,33562,29178,32646,28325,31408,27180,30661,25977,29412,25385,28137,24470,27016,24181,26112,22572,24892,21305,23610,19995,22698,19138,21280,17752,19988,15854,17849,15359,16849,14104,15135,13425,13420,11697,12300,10827,10985,9572,9256,8373,8106,7691,7020,6628,5702,5418,4810,4667,3847,4152,2736,3795,2595,2863,2110,2340,1541,1675,1376,1252,1067,910,590,731,362,432,312,377,181,338,190,247,103,178,44,110,12,52,1,28,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,51182,48704,51401,48517,51245,48671,51048,48883,51269,48651,51318,48587,51362,48554,51048,48870,51773,48160,52230,47686,52202,47731,52965,46958,53057,46856,53949,45984,53658,46258,53181,46725,53145,46764,53294,46619,53129,46768,53860,46043,53682,46240,53746,46139,53911,45991,53497,46425,53366,46534,53039,46869,52425,47500,52179,47722,52614,47273,53045,46842,53528,46328,53217,46645,53366,46475,54197,45651,53771,46032,53735,46088,54254,45554,54433,45348,54846,44959,54227,45587,54527,45305,54438,45392,54871,44993,55179,44690,54994,44887,54647,45211,55092,44763,54942,44925,55033,44821,55271,44604,55296,44568,55689,44181,55489,44366,55406,44444,55274,44552,54786,45029,54463,45362,53749,46093,53451,46389,53536,46325,53671,46209,53522,46306,53285,46494,52382,47353,52544,47204,53036,46647,52865,46794,53250,46297,53932,45576,53759,45761,53353,46162,53974,45513,53238,46198,52740,46566,52297,46960,52123,47011,52086,46962,52014,46993,51141,47774,51367,47484,51457,47386,51152,47633,51342,47357,51331,47268,50537,47962,50265,48152,50628,47671,50727,47496,50901,47309,50903,47067,50691,47158,50522,47242,50182,47643,50092,47609,50583,47041,50323,47164,50244,47035,50668,46433,50524,46352,50575,46153,50384,46255,49908,46485,49737,46519,50039,46099,50092,45770,50563,45280,50264,45357,50219,45258,50353,45052,50189,45029,49882,44970,50133,44611,50087,44186,49699,44462,49841,43921,50132,43132,49818,43166,49530,43172,48663,43678,48610,43443,47640,43786,47548,43588,47094,43450,47247,42670,46455,42427,46617,41686,46675,41052,46393,40766,46114,40223,45501,40149,45741,39203,45055,38649,44756,37980,44335,37385,43959,36659,43889,35964,43365,35666,42673,35655,41713,35176,41504,34581,41117,33653,40550,32611,39692,32322,38666,31843,38387,31233,37576,30901,37132,29986,36964,28750,35969,28187,35172,27406,34053,26346,33197,25447,31943,24197,31083,23096,30688,21683,28935,21338,27571,20010,26313,19333,25248,18268,23765,16633,22837,15400,21096,13918,19020,13133,17487,12084,16317,11090,14707,9916,12956,9221,11284,7965,9734,7151,8308,5877,6907,5081,5802,4144,4547,4058,3573,3106,2351,2698,1448,2011,1138,1415,828,1107,687,759,410,518,277,344,231,261,110,227,51,122,44,98,11,81,15,47,4,5,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,54990,45003,55164,44830,54441,45551,54241,45738,54136,45846,54167,45820,54521,45462,54677,45296,54593,45377,55212,44765,55344,44635,55700,44279,55405,44582,55559,44416,55654,44315,55392,44592,55161,44828,55110,44875,55135,44848,55617,44368,55611,44361,55722,44261,55666,44308,55638,44325,55230,44719,55183,44751,55472,44409,55296,44632,55864,44060,55801,44106,55815,44100,55951,43967,56051,43843,56439,43485,56715,43221,56738,43207,56245,43704,56214,43709,56094,43830,56081,43813,56025,43870,55783,44074,55666,44160,55073,44734,55777,44019,55736,44031,55452,44302,55820,43950,56142,43537,56728,42935,55987,43656,55670,43942,55773,43774,55401,44113,55726,43819,55678,43847,55875,43598,55837,43564,55626,43700,55360,44044,55761,43646,55859,43513,55396,43885,55170,44217,55005,44367,55396,43876,55559,43690,55592,43621,56094,43186,55627,43695,55199,44033,55159,44048,54931,44266,54386,44715,54279,44734,54422,44589,55077,43731,54402,44417,55030,43635,55124,43555,55443,43163,55687,42816,56033,42327,55889,42438,55919,42293,56060,42093,56696,41328,56867,40988,56542,41345,56742,41026,56428,41460,57102,40674,57269,40378,57503,40010,57231,40085,56547,40624,56874,40064,56091,40527,55806,40863,55663,40847,55353,41025,56261,39954,56444,39554,56056,39827,56434,39203,56712,38806,57184,38208,57253,37870,57349,37620,57933,36854,57775,36957,57490,37106,57749,36528,57904,36179,57222,36327,56474,36615,56727,36329,56121,36438,56131,36179,55260,36577,54656,36473,54256,36436,54614,35782,54347,35639,53584,35749,53572,34885,52864,35111,53306,34034,52684,33603,52215,33306,51932,33029,51405,32670,50884,32712,50388,32347,50127,32189,49553,31478,49188,30802,48459,30462,47447,30566,47004,29908,46375,29522,45173,29467,44823,28747,43960,28227,43803,27780,42604,27123,41894,26803,40662,26096,39691,25311,38194,24878,37573,24421,35771,24261,34170,24164,32307,23382,31199,22637,30191,21522,28971,21030,27618,20310,26402,19608,24942,18317,22832,17424,21440,16144,20052,14948,18918,13796,17061,12705,16006,11386,14281,10186,12610,9062,11209,8373,9524,6882,8297,5388,6590,4581,4794,4107,3698,3597,2959,2982,2388,2283,1619,1925,1238,1580,982,1328,777,862,539,593,486,360,506,308,337,249,380,126,328,77,161,46,107,37,69,24,21,28,8,41,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,58269,41690,57853,42107,58069,41894,58026,41946,57947,42029,57956,41996,57918,42021,57645,42296,58392,41561,58047,41885,58188,41755,58434,41527,58102,41846,58188,41747,58065,41888,58169,41781,58068,41884,58046,41929,57776,42192,57533,42435,57437,42514,57402,42508,57496,42398,56934,42922,56662,43184,56660,43185,57490,42375,58237,41650,58306,41542,58688,41160,58492,41399,58638,41257,58463,41415,57772,42141,57959,41959,57977,41948,58496,41399,58489,41405,58471,41424,58609,41280,58670,41228,59442,40432,58715,41129,58656,41201,58824,41038,58895,40953,59116,40724,59333,40516,59025,40806,58792,40973,58669,41105,58120,41605,58369,41356,58518,41165,58757,40861,58132,41477,58107,41468,59172,40405,59302,40176,59978,39416,59845,39594,59797,39642,59812,39561,59869,39394,59200,40078,59893,39350,59796,39427,59733,39436,60041,39036,59831,39285,59850,39197,59041,39971,58501,40419,58889,39950,58390,40324,58236,40411,58500,40123,58154,40398,58582,40043,58976,39594,58653,39865,58672,39734,58839,39525,59274,39066,58888,39313,59019,39099,59147,38796,59140,38714,59100,38578,58906,38793,59487,38120,60109,37437,60048,37436,60418,36827,60488,36665,60415,36538,60014,36800,59868,36788,59508,37043,59932,36545,59246,37168,58584,37508,59160,36867,58705,37084,58639,36775,58198,37125,57339,37718,57000,37784,56765,37816,57112,37235,57814,36288,57039,36759,56667,37049,55896,37417,56483,36337,55255,37070,55109,36883,55530,36041,55104,36051,55286,35587,55006,35363,54876,34932,54942,34316,54752,34076,54624,33620,54803,32521,54838,31903,54759,31552,54594,31275,54680,30870,53614,31378,53519,30301,52532,30300,52112,29998,51947,29512,50675,30005,49875,29388,49469,28912,48490,28791,48234,28106,47259,27855,46473,27720,45959,27139,45618,26692,44399,26164,43449,25848,43117,24650,41801,24111,40581,23755,38992,23415,38689,21884,37523,21315,36387,20432,35323,19493,33876,18811,32854,17115,31057,16531,29562,15789,28313,14961,26162,14176,25188,12922,23568,12015,21534,11555,19753,10222,18558,8996,16968,8325,14925,7579,13171,7003,11487,5881,10377,5429,8994,4898,7396,4159,6179,3422,4572,2627,3695,2219,2838,1705,2196,1264,1404,940,1015,625,660,593,504,420,388,253,307,136,257,39,235,3,90,0,67,0,16,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,60405,39586,60430,39553,61135,38841,61921,38058,61778,38190,61852,38115,61754,38214,61537,38431,60689,39245,60496,39398,60502,39383,60570,39300,60377,39482,60524,39302,60635,39190,60293,39498,59962,39828,59910,39830,60074,39670,59706,40040,59831,39885,59710,40040,60058,39764,60295,39509,60035,39766,60343,39502,60192,39682,60491,39386,59907,39933,59089,40743,59463,40390,59821,40049,59815,40090,60100,39818,60081,39817,59085,40820,58812,41098,59149,40718,58986,40860,59000,40802,59253,40560,59116,40699,59056,40789,59455,40366,59150,40668,59647,40144,59764,39999,60295,39485,59605,40129,59505,40156,59679,39984,60314,39418,60354,39327,60983,38682,61067,38611,60944,38729,61250,38393,61271,38375,61445,38148,62012,37576,61770,37756,62541,36897,62241,37198,63283,36100,63026,36326,63810,35570,63938,35394,63528,35741,63474,35756,63577,35619,63546,35592,63915,35145,63796,35282,64213,34745,64251,34694,64181,34749,64482,34343,64046,34755,64190,34541,64268,34397,64664,33980,65145,33541,64851,33622,64812,33581,65750,32587,65568,32654,65343,32717,65088,32799,64912,32933,64779,32987,64839,32639,64753,32481,64441,32736,64693,32443,65079,31875,64736,32084,64592,32147,64532,32025,64796,31759,64503,31916,64739,31436,64376,31515,64401,31216,65147,30416,64967,30439,64876,30282,64892,30181,64743,30187,64126,30588,64141,30398,63650,30475,63406,30550,63210,30274,62888,30513,63090,29804,63696,29394,63472,29239,63497,28695,63538,28306,63151,28035,62629,27908,62332,27632,62594,27041,61984,27051,61855,26377,61652,26279,61002,26357,60541,26218,60400,26148,59783,25839,59155,25954,59210,24926,59181,24711,59000,24335,58636,23499,57718,23333,57261,22745,55799,23088,54634,22898,54348,22381,53670,22168,52337,22076,51197,22292,50476,21665,49746,21190,48999,20651,47423,20048,47485,18758,47107,18016,45599,17679,44700,17056,43887,16151,42855,15367,42293,14488,40384,14062,39625,13269,38182,12740,36451,11783,34169,11364,32823,10848,31546,9965,29879,8999,27783,8490,25010,8018,22949,7127,20701,6430,18631,5249,16520,4570,14214,3832,12313,3211,10058,2801,8991,2374,6724,1903,5002,1355,4025,860,3241,640,2438,382,1935,200,1283,137,728,106,402,99,319,100,203,70,199,150,99,136,61,66,41,89,40,32,34,14,3,3,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,69668,30296,69763,30203,69743,30224,69558,30393,69294,30677,69359,30599,70003,29970,70558,29408,70751,29215,71330,28633,71624,28357,71380,28607,71495,28483,71860,28121,71683,28299,71733,28239,71821,28125,72080,27882,72250,27703,71753,28188,71235,28706,71033,28875,71096,28818,70835,29058,71161,28777,71154,28745,71004,28898,70704,29225,70841,29084,70613,29336,70961,28990,71059,28885,71165,28765,71263,28660,71328,28550,71338,28543,72411,27472,72379,27500,72732,27104,72726,27158,73167,26663,73690,26127,74300,25561,73728,26108,74300,25461,74266,25448,74786,24976,74669,25018,74953,24776,74762,24923,73983,25699,73861,25841,73702,25998,73772,25942,73788,25911,73687,25994,73240,26382,72698,26835,73330,26173,73650,25852,74267,25248,74818,24643,74498,24946,74491,24915,74522,24797,74728,24540,74605,24718,75000,24419,75091,24295,74661,24634,74345,24935,74045,25270,74017,25190,74287,24814,74434,24617,74206,24754,73857,24955,74007,24794,74303,24331,74350,24288,74181,24329,74756,23785,74925,23427,75103,23215,74800,23534,75025,23223,75065,23181,74549,23632,74867,23119,75011,22749,74950,22729,75064,22632,74998,22656,75163,22498,75210,22379,74510,22969,74352,23087,74190,23179,74540,22766,74813,22405,74538,22468,73987,22764,73922,22546,73676,22485,73654,22162,73664,21869,73720,21626,73173,21855,72451,22363,72395,22086,71994,22192,71827,22013,70936,22539,70613,22401,71101,21778,71279,21273,70935,21050,70381,21157,70230,21050,69487,21486,68949,21649,68922,21055,67924,21325,67401,21273,66771,21382,66117,21245,65326,21359,64673,21319,63775,21252,63644,21213,63041,21201,62656,21032,61336,21251,61101,20664,60815,19988,60439,19617,59553,19493,59341,19080,58177,19175,57916,18440,57168,18261,56706,17708,56175,17045,54613,17251,53588,16887,52754,16283,51760,16019,50209,15681,48591,15794,47971,14835,46743,14353,44972,14472,43657,13853,42373,13572,40322,13110,38963,12435,37378,12593,35440,12383,32968,12247,32155,10839,30240,10153,28972,9163,26710,8741,24377,8305,22937,7319,20744,6876,19205,5931,17346,5259,16058,4683,14440,3809,11926,3340,10630,2555,8589,2078,6975,1653,5526,1154,4252,939,3143,606,2797,499,1963,410,1377,209,955,166,829,181,448,181,291,166,230,103,153,73,48,45,54,15,120,1,53,0,20,0,15,0,28,0,6,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
